Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,hour,day_of_week,is_night,age,distance_km,amt_zscore_in_category,city_pop_log,synth_delivery_confirmed,synth_device_ip_match,synth_prior_dispute_count,synth_dispute_reason,synth_days_to_dispute
66,2019-01-01 00:47:55,3525668150756629,fraud_Heathcote LLC,shopping_net,101.35,Christopher,Choi,M,04611 Sandra Spring Suite 059,Rumely,MI,49826,46.3481,-87.0436,137,Film/video editor,1990-08-13,dab9571cce549056d3c6fedc525ccf23,1325378875,46.796891,-86.331091,0,0,1,1,28,73.86849282594174,0.06731209188774985,4.927253685157205,1,False,0,product_not_as_described,17.7
67,2019-01-01 00:48:09,4707867759656333,fraud_Huel-Langworth,misc_net,303.47,Susan,Shah,F,9016 Jordan Bypass Apt. 516,Cranks,KY,40820,36.7558,-83.1838,581,"Psychologist, counselling",1967-02-04,cdb332a151bdd568d98837b9e19043b8,1325378889,36.394203000000005,-82.51428299999999,0,0,1,1,51,72.04899921431769,1.1959218818700403,6.366470447731438,1,True,0,product_not_as_described,43.6
68,2019-01-01 00:49:25,4666314527820883145,"fraud_Little, Gutmann and Lynch",shopping_net,83.52,Guy,Thompson,M,5812 Ramos Oval Suite 598,Ravenna,NE,68869,41.0233,-98.9041,2202,"Solicitor, Scotland",1974-06-21,5f7aafc802c8acb5924041bca310040f,1325378965,40.992141,-98.831582,0,0,1,1,44,7.002241486104815,-0.02234625197769235,7.697575346802343,1,False,1,product_not_as_described,20.7
69,2019-01-01 00:49:31,2248735346244816,fraud_Torphy-Goyette,shopping_pos,9.97,Jacob,Weber,M,29156 Mark Park Apt. 108,Utica,KS,67584,38.6411,-100.138,269,Product/process development scientist,1962-11-11,22be5ae91a9497c54279abdb4b25210d,1325378971,38.075226,-99.138453,0,0,1,1,56,107.49290454471577,-0.31916641318586836,5.598421958998375,1,True,1,unauthorized_transaction,7.5
70,2019-01-01 00:50:53,4512828414983801773,fraud_Jaskolski-Dibbert,grocery_net,16.16,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,514a1b5251ca91aeab8994cf6253f04b,1325379053,39.222743,-78.839099,0,0,1,1,35,110.21959410016176,-1.6663978721292794,5.796057750765372,1,True,0,duplicate_charge,12.1
71,2019-01-01 00:52:57,3501509250702469,fraud_Hackett-Lueilwitz,grocery_pos,59.56,Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",1979-01-02,e922037de4ac8a6bec29be758e4ce195,1325379177,25.801181,-82.351291,0,0,1,1,40,70.90076333662148,-1.0246384538248874,12.528167014205431,1,True,0,product_not_as_described,23.1
72,2019-01-01 00:55:05,30273037698427,fraud_Cummings LLC,gas_transport,57.23,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,2000-06-13,044fca5318d0550ed661b507b216f83c,1325379305,36.144895,-92.188172,0,0,1,1,18,91.52725074556616,-0.4108538406168175,4.718498871295094,1,False,1,unauthorized_transaction,3.2
73,2019-01-01 00:56:12,3558881852140592,"fraud_Swaniawski, Lowe and Robel",shopping_pos,317.14,Christopher,Holt,M,05597 Michael Spurs,Parks,AZ,86018,35.2563,-111.95,759,"Geologist, engineering",1957-03-28,3fe3286b0ea3f8c8857ec2e3da17b853,1325379372,35.268124,-112.682895,0,0,1,1,61,66.55436488790504,1.303516948940409,6.633318433280377,1,True,0,credit_not_processed,13.1
74,2019-01-01 00:56:44,30487648872433,"fraud_Osinski, Ledner and Leuschke",grocery_pos,127.88,Stephanie,Crane,F,144 Martinez Curve,Central,IN,47110,38.097,-86.1723,350,Counsellor,1955-01-05,02384110799958e20345759c49a8910b,1325379404,38.860981,-86.77339599999999,0,0,1,1,64,99.77123772254843,0.23816199192525703,5.860786223465865,1,True,0,product_not_as_described,10.3
75,2019-01-01 00:56:59,571465035400,"fraud_Reichert, Huels and Hoppe",shopping_net,113.4,Louis,Fisher,M,45654 Hess Rest,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Freight forwarder,1976-02-26,9d660a18154a3ba5fe869f373c6f819c,1325379419,42.868965,-108.50335,0,0,1,1,42,35.38254115666379,0.12790564452816372,7.406103381237015,1,True,0,product_not_as_described,6.9
76,2019-01-01 00:57:17,378006354724784,fraud_Ankunding LLC,shopping_net,94.53,Christopher,Matthews,M,433 John Heights Apt. 849,Etlan,VA,22719,38.5095,-78.2638,395,Senior tax professional/tax inspector,1982-01-07,d513918bedeff433054b9384483bd79c,1325379437,37.84676,-79.262334,0,0,1,1,37,114.22973595708584,0.03301764964645342,5.981414211254481,1,True,0,product_not_received,6.6
77,2019-01-01 00:57:30,341283058448499,fraud_Pfeffer and Sons,shopping_pos,1.82,Mario,Johns,M,62130 Miller Square Suite 785,Brinson,GA,39825,30.9788,-84.7373,1461,"Engineer, broadcasting (operations)",1935-09-08,35dd52e536ac27feca9d33ad8426f579,1325379450,31.973466,-84.244731,0,0,1,1,83,120.06104157480462,-0.36222032275167615,7.2875606403097235,1,True,1,product_not_received,20.2
78,2019-01-01 00:58:02,4481131401752,"fraud_Greenholt, Jacobi and Gleason",gas_transport,75.77,Frank,Foster,M,37910 Ward Lights,Shrewsbury,MA,1545,42.2848,-71.7205,35299,English as a second language teacher,1975-04-30,1240cd77c20744f96aa5e6a5cf9b1fcf,1325379482,42.889256,-71.88810699999999,0,0,1,1,43,68.59873460990944,0.7578045388570659,10.471638242921388,1,True,0,product_not_received,21.9
79,2019-01-01 00:58:53,4687263141103,fraud_Kunze Inc,grocery_pos,108.59,Sarah,Cross,F,273 Phillip Throughway,Bigelow,MN,56117,43.5336,-95.6515,399,Economist,1977-04-28,c7398ef8cebfefee82e590d473cf538b,1325379533,44.51103,-95.934394,0,0,1,1,41,111.01383123770228,-0.11838690442310772,5.991464547107982,1,True,0,product_not_as_described,10.5
80,2019-01-01 00:59:25,5456776410929288,fraud_Harris Inc,gas_transport,48.68,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,1954-05-25,673b35c970ef05a2acceb2af42f919d7,1325379565,40.237898,-79.89407299999999,0,0,1,1,64,90.27674381284089,-0.9497982389178801,4.941642422609304,1,True,0,duplicate_charge,11.0
81,2019-01-01 01:00:19,4981132848794,"fraud_Connelly, Reichert and Fritsch",gas_transport,72.35,Joseph,Spencer,M,7854 Stephanie Island Suite 788,Holloway,OH,43985,40.0113,-80.9701,128,Child psychotherapist,1946-04-03,cfe0948d7b26c9fef58e59a9bf41d3e5,1325379619,39.308098,-81.698525,0,1,1,1,72,100.01055539728198,0.5422267795366407,4.859812404361672,1,True,1,product_not_received,12.5
82,2019-01-01 01:00:48,6011893664860915,fraud_Howe Ltd,misc_pos,218.71,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,43204045928cb3449edc63078a75b48c,1325379648,39.335171,-104.102882,0,1,1,1,43,82.77651594999121,1.4520822760100427,12.67739103509965,1,True,1,duplicate_charge,1.8
83,2019-01-01 01:01:48,6534628260579800,fraud_Torp-Labadie,gas_transport,52.59,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,1998-03-19,2686067ebeee0aa355a750faf309384e,1325379708,45.084808,-73.626071,0,1,1,1,20,93.27431585653017,-0.7033336076480371,8.421342865759403,1,True,0,product_not_received,35.3
84,2019-01-01 01:02:16,376028110684021,fraud_Wolf Inc,grocery_pos,89.11,Aaron,Murray,M,624 Hale Springs Apt. 572,Meadville,MO,64659,39.7795,-93.3014,964,Tourist information centre manager,1974-12-23,1cb03ad950bab1ca74b02500644ec1ba,1325379736,40.773306,-92.821257,0,1,1,1,44,117.77364885690439,-0.478447687257019,6.872128101338986,1,False,0,product_not_received,19.5
85,2019-01-01 01:02:53,571365235126,fraud_VonRueden Group,grocery_net,89.35,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,bce01a6ae8b8c6227cd4f1de751c017c,1325379773,44.630758,-87.12389399999999,0,1,1,1,23,72.09643740722771,1.534164836833368,5.921578419643816,1,True,0,product_not_as_described,23.1
86,2019-01-01 01:04:48,3518758680062249,fraud_Vandervort-Funk,grocery_pos,50.68,Antonio,Koch,M,8738 Richard Brooks,Moab,UT,84532,38.5677,-109.5271,9772,Location manager,1989-11-24,61861370b5c31b9c00fd949124944d7a,1325379888,38.482541,-108.853856,0,1,1,1,29,59.32706651301313,-1.1887729379914753,9.187378760338836,1,True,0,product_not_as_described,10.6
87,2019-01-01 01:06:06,5456776410929288,fraud_Bernhard Inc,gas_transport,64.47,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,1954-05-25,93953aab1a46beb5d65c8ab368a3f860,1325379966,40.068764,-79.826882,0,1,1,1,64,108.80772357453439,0.04551545104396559,4.941642422609304,1,True,0,product_not_received,19.3
88,2019-01-01 01:06:22,3577578023716568,"fraud_Morissette, Weber and Wiegand",grocery_net,63.58,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",1983-08-25,0189da32192f942196b01f50bcebeac8,1325379982,41.8136,-81.23076999999999,0,1,1,1,35,81.59422099896086,0.40725540917976205,7.8804263442924,1,True,1,product_not_received,5.6
89,2019-01-01 01:08:31,213112402583773,fraud_Brekke and Sons,gas_transport,81.85,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,4e2abdbd30c0353eeddf16650e1fc46b,1325380111,33.828472999999995,-81.642924,0,1,1,1,34,56.41263250449102,1.1410538887600437,7.329093736246592,1,True,0,unauthorized_transaction,18.7
90,2019-01-01 01:09:22,3592325941359225,fraud_Mraz-Herzog,gas_transport,59.7,Ashley,Robinson,F,1007 Colton Forks,Hopewell,VA,23860,37.2876,-77.295,31970,Purchasing manager,1935-08-15,9431e17d0ed2ec210587c4085d4c6887,1325380162,36.962777,-77.640054,0,1,1,1,83,47.33290728327141,-0.25515879221873233,10.372584520889065,1,True,0,product_not_as_described,13.6
91,2019-01-01 01:09:41,4683520018489354,fraud_Ledner-Pfannerstill,gas_transport,90.54,Charles,Carrillo,M,17547 Stephen Turnpike Apt. 846,Hawthorne,CA,90250,33.9143,-118.3493,93193,"Editor, magazine features",1995-04-19,295b782f9fa48f76f508179ec6412f9d,1325380181,32.990285,-117.836803,0,1,1,1,23,113.21344167138176,1.6888231076180837,11.442438620918947,1,True,0,product_not_as_described,5.7
92,2019-01-01 01:09:57,3502088871723054,fraud_Padberg-Welch,grocery_pos,50.57,Scott,Martin,M,31472 Cody Place Suite 740,Kensington,MD,20895,39.0298,-77.0793,19054,Operations geologist,1976-09-08,0cf233c92827db6083d311379ad67d46,1325380197,38.394608000000005,-76.437916,0,1,1,1,42,89.9188699665364,-1.190806135430476,9.855084813307961,1,True,0,product_not_as_described,31.5
93,2019-01-01 01:09:57,180048185037117,"fraud_Rippin, Kub and Mann",misc_net,3.79,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,7c63dd07b14aac7dc99f4587d83dd599,1325380197,40.813669,-75.283465,0,1,1,1,44,76.45045370042335,-0.45781183430111755,11.17725690531415,1,True,0,product_not_as_described,19.9
94,2019-01-01 01:10:16,6511349151405438,fraud_Kutch-Hegmann,grocery_net,54.54,Robert,Nguyen,M,74835 Garner Point,Ruth,NV,89319,39.3426,-114.8859,450,Interpreter,1946-08-24,2d441ff99c98107300207fdfc6dc71f0,1325380216,38.69322,-115.87599,0,1,1,1,72,111.93826767707078,0.01194065458183429,6.111467339502679,,True,0,product_not_received,46.1
95,2019-01-01 01:11:02,4198470814557,fraud_Corwin-Gorczany,misc_net,3.35,Christie,Williamson,F,519 Jerry Views,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,1971-08-20,054e43b7ffbe6f2315c2ef123f2da0c0,1325380262,41.907592,-95.809232,0,1,1,1,47,61.17888484319269,-0.4602399003552931,7.619233416226805,1,True,0,product_not_received,7.5
96,2019-01-01 01:14:11,4423489490781412,fraud_Huels-Nolan,gas_transport,50.61,Christopher,Ortega,M,5045 Emily Wall,Princeton,IA,52768,41.6858,-90.3706,1426,Agricultural consultant,1957-03-06,a76f5e9735622f062eb663f06c169a94,1325380451,41.027284,-89.416172,0,1,1,1,61,108.19993466175332,-0.8281417840967045,7.2633296174768365,1,True,0,product_not_as_described,11.9
97,2019-01-01 01:14:11,3518234918950662,fraud_Jaskolski-Dibbert,grocery_net,50.74,Barbara,Lowe,F,67210 Lori Creek,Sherman,TX,75092,33.6372,-96.6184,46563,Systems developer,1970-09-11,8ba96beff66354e33f9fe96051a9a4a3,1325380451,34.266941,-96.709668,0,1,1,1,48,70.52819762810495,-0.15423147677570162,10.748582989368131,1,True,1,product_not_as_described,20.1
98,2019-01-01 01:14:55,6593250708747804,fraud_DuBuque LLC,grocery_pos,186.73,Melissa,Meza,F,244 Abbott Parkway,Loxahatchee,FL,33470,26.7383,-80.27600000000001,26551,Paramedic,1977-01-04,73e0bef38dd11227990b0e4e466d3706,1325380495,27.610009,-79.49811,0,1,1,1,42,123.7595961152005,1.325922621790538,10.18686035339981,1,False,1,credit_not_processed,2.7
99,2019-01-01 01:15:01,6011492816282597,fraud_Kutch-Hegmann,grocery_net,39.95,Gary,Barnes,M,2970 Flores Brooks,Smackover,AR,71762,33.3398,-92.7442,2501,Financial adviser,1986-06-11,f487762b6cebc5a18abcfcb90b644c01,1325380501,33.651123,-91.902918,0,1,1,1,32,85.34649627175676,-0.6260728708146,7.824845691026856,0,True,1,duplicate_charge,15.7
100,2019-01-01 01:16:52,6593250708747804,fraud_Brekke and Sons,gas_transport,55.18,Melissa,Meza,F,244 Abbott Parkway,Loxahatchee,FL,33470,26.7383,-80.27600000000001,26551,Paramedic,1977-01-04,3c6158c556727d527f8b51cc03b30236,1325380612,27.346033,-80.475563,0,1,1,1,42,70.40774817121431,-0.5400744273439727,10.18686035339981,1,True,0,product_not_received,20.3
101,2019-01-01 01:17:44,4149238353975790,"fraud_Mosciski, Gislason and Mertz",grocery_pos,92.99,Tanner,Carroll,M,494 Burke Ports,Cokeburg,PA,15324,40.1008,-80.0652,632,Dealer,1989-04-08,82a8fce947e7d34e5bcf45fd9fe9f42d,1325380664,40.706082,-80.366274,0,1,1,1,29,71.97055524575815,-0.40673126849954605,6.450470422144176,1,False,0,product_not_received,6.7
102,2019-01-01 01:18:10,639046421587,fraud_Schmeler Inc,misc_pos,43.02,Dylan,Bonilla,M,2497 John Motorway Suite 922,Leetsdale,PA,15056,40.5662,-80.2099,1140,"Administrator, education",1986-06-20,d326f783a50d8654a38831c8ab97bee8,1325380690,41.419964,-79.957263,0,1,1,1,32,97.27316016613516,-0.13373089290072912,7.039660349862076,1,True,0,credit_not_processed,13.9
103,2019-01-01 01:19:02,2235613922823698,"fraud_Schaefer, McGlynn and Bosco",gas_transport,51.33,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,1980-12-16,a8af4c635415817aaeea5cbbe380e010,1325380742,42.508248,-105.34481,0,1,1,1,38,58.06105201576383,-0.7827569926608257,5.488937726156687,0,False,0,product_not_as_described,8.5
104,2019-01-01 01:19:13,5104807169438134,fraud_Williamson LLC,misc_pos,47.85,Regina,Johnston,F,641 Steven Mall Apt. 299,Westhampton Beach,NY,11978,40.8295,-72.6473,3255,Financial trader,1978-07-08,dd8b591a334c3fc2f2b3d575bb25d3a5,1325380753,40.712685,-72.124522,0,1,1,1,40,45.89966240137263,-0.09013434440144616,8.08825472712243,1,True,0,product_not_as_described,16.8
105,2019-01-01 01:20:50,180040027502291,fraud_Pouros-Conroy,shopping_pos,9.23,Mary,Schmidt,F,022 Moore Island,New York City,NY,10162,40.7699,-73.9511,1577385,Audiological scientist,1957-12-29,bcba3232a5192f63bb055c14f71542a7,1325380850,41.395142,-74.887524,0,1,1,1,61,104.84922981150254,-0.32307560252067785,14.271279604542118,1,True,0,duplicate_charge,19.1
106,2019-01-01 01:21:50,4129767952109660,fraud_Erdman-Kertzmann,gas_transport,80.36,Cheryl,Ballard,F,248 James Squares Apt. 838,Halstad,MN,56548,47.3551,-96.798,771,"Scientist, audiological",1972-06-14,9088a967b5eba8188e88a447225a5a0b,1325380910,46.60956,-96.630804,0,1,1,1,46,83.8648559534551,1.0471325842607946,6.648984550024776,1,True,1,product_not_as_described,13.5
107,2019-01-01 01:22:14,4018105808392773675,fraud_Kuhn LLC,misc_net,6.36,Katherine,Love,F,5884 Sandoval Square Apt. 371,Allenhurst,NJ,7711,40.2367,-74.0067,1533,"Administrator, charities/voluntary organisations",1935-04-15,99b8d1e83b17dad071aedb850c3a8da9,1325380934,39.926556,-73.774415,0,1,1,1,83,39.747511058009835,-0.44362972121195626,7.335633981927201,1,True,1,product_not_received,21.7
108,2019-01-01 01:22:56,4474324669797121,fraud_Fisher-Schowalter,shopping_net,226.33,Matthew,Russell,M,168 Michael Coves Suite 343,June Lake,CA,93529,37.7773,-119.0825,633,Health service manager,1927-09-09,208e003f309f9db37b3c40ddc9271908,1325380976,36.819789,-119.670559,0,1,1,1,91,118.49666419539224,0.6957753457465815,6.452048954437226,1,False,0,product_not_received,5.6
109,2019-01-01 01:23:00,30376238035123,fraud_Medhurst PLC,shopping_net,215.99,Cynthia,Davis,F,7177 Steven Forges,Sixes,OR,97476,42.825,-124.4409,217,Retail merchandiser,1928-10-01,e13482d8e24ed41362ff84bb9f100623,1325380980,42.988724,-123.904978,0,1,1,1,90,47.29302051832018,0.6437805462194546,5.384495062789089,1,True,0,product_not_received,22.2
110,2019-01-01 01:23:17,348789608637806,fraud_Kerluke Inc,misc_net,1.47,Megan,Murphy,F,53696 Laura Radial,Holstein,NE,68950,40.4542,-98.6538,331,Telecommunications researcher,1950-08-19,6569a85a160476c677bf9a4c2da40cfd,1325380997,41.14486,-99.38762,0,1,1,1,68,98.55533656036559,-0.47061436440495197,5.805134968916488,1,True,0,product_not_received,35.2
111,2019-01-01 01:23:26,180014262259255,fraud_Stark-Batz,entertainment,5.83,Brianna,Page,F,0043 Henry Plaza,Brantley,AL,36009,31.571,-86.2743,2566,Exercise physiologist,1958-06-26,14eb123e2dc9745d0ca4c87a5469ffe4,1325381006,31.798954,-86.213243,0,1,1,1,60,25.99738438522323,-0.9562197977908411,7.8504931808711405,1,True,0,product_not_received,6.2
112,2019-01-01 01:23:38,2260801330657968,"fraud_Gottlieb, Considine and Schultz",shopping_net,51.04,Monique,Fox,F,755 Gardner Heights Apt. 420,Paxton,MA,1612,42.3066,-71.9202,4845,Accounting technician,1926-09-14,32b073ebd568a36b9720f92882a0ac04,1325381018,41.948237,-71.668538,0,1,1,1,92,44.92887212639578,-0.18567227602421857,8.48590890137647,1,True,0,unauthorized_transaction,6.0
113,2019-01-01 01:23:50,4979422371139333,fraud_Bauch-Raynor,grocery_pos,122.05,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,1935-02-10,d83aa7370cef2c7a209118f313d0b360,1325381030,41.609064,-99.650276,0,1,1,1,83,30.582719588664844,0.1304025276582292,4.30406509320417,1,True,0,product_not_as_described,29.2
114,2019-01-01 01:25:26,375767678113375,"fraud_Adams, Kovacek and Kuhlman",grocery_net,106.19,Christopher,Patterson,M,16744 Campbell Wall Apt. 372,Timberville,VA,22853,38.6476,-78.7717,4367,Waste management officer,1962-04-12,1d088cdb9fa62ea5cbd482110abaedf0,1325381126,38.336898,-79.568795,0,1,1,1,56,77.4987161819285,2.270569755796765,8.38206051742474,1,True,0,product_not_received,15.4
115,2019-01-01 01:26:03,6011388901471808,"fraud_Huel, Hammes and Witting",grocery_pos,129.09,Jacqueline,Marsh,F,950 Sheryl Spurs,Dunlevy,PA,15432,40.1151,-79.8627,427,Mining engineer,1951-02-05,d97964d0b996ba0d0dbf2aae5f558dcd,1325381163,40.92927,-79.548333,0,1,1,1,67,94.35039337686686,0.26052716375426294,6.059123195581797,1,True,1,product_not_received,20.6
116,2019-01-01 01:28:22,3592325941359225,fraud_Grimes LLC,entertainment,7.06,Ashley,Robinson,F,1007 Colton Forks,Hopewell,VA,23860,37.2876,-77.295,31970,Purchasing manager,1935-08-15,d27fd7a3300953b0cb67d38e65c2f344,1325381302,37.426207,-76.502881,0,1,1,1,83,71.68807542493258,-0.9356891765558212,10.372584520889065,1,True,0,credit_not_processed,8.7
117,2019-01-01 01:28:24,4607072969078276,fraud_Rodriguez Group,gas_transport,61.71,Brenda,Perez,F,033 Tara Brook Suite 523,Coyle,OK,73027,35.8985,-97.2607,1493,Amenity horticulturist,1985-03-21,2b76f72055163acfeaa19f6c1f15314c,1325381304,36.694647,-97.517515,0,1,1,1,33,91.47027482409817,-0.12845958279357034,7.309212365692763,1,False,0,product_not_received,10.1
118,2019-01-01 01:30:21,4229733778084049,fraud_Bernhard Inc,gas_transport,45.77,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,1990-05-03,949a6e32484f6a256a45bf09625165ff,1325381421,36.687137,-85.278013,0,1,1,1,28,123.02502661115473,-1.1332284376378907,10.783010560218068,1,True,0,product_not_received,25.9
119,2019-01-01 01:30:46,502012776709,fraud_Bernhard Inc,gas_transport,61.0,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945-09-20,4162cf5479ea1c7fb0d55dfdb1df834c,1325381446,43.123814,-75.05216899999999,0,1,1,1,73,55.827993124347685,-0.17321402990395104,5.111987788356544,1,True,0,unauthorized_transaction,11.1
120,2019-01-01 01:31:42,4642894980163,fraud_Wuckert-Walter,grocery_net,38.7,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,1990-07-13,83afa07b375903bed0eef11840145895,1325381502,39.880088,-94.193907,0,1,1,1,28,120.24513520502438,-0.6807347561295789,8.895355616996392,1,True,1,product_not_received,9.4
121,2019-01-01 01:31:53,501882822387,fraud_Weber and Sons,food_dining,98.24,Melissa,Phillips,F,5069 Scott Pass Apt. 654,Meadville,MS,39653,31.4285,-90.8578,2799,"Therapist, horticultural",1961-01-21,6658882e9274e3d6fc3dffa5593b8ad6,1325381513,30.906565000000004,-90.486622,0,1,1,1,57,67.9368401577108,1.031169909525871,7.937374696163295,1,True,0,product_not_received,3.5
122,2019-01-01 01:32:28,30270432095985,"fraud_Herman, Treutel and Dickens",misc_net,3.66,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972-11-28,895bfdf48e8c52d12f11b180712438fa,1325381548,40.7433,-90.088705,0,1,1,1,46,80.45463258201487,-0.4585292174534876,6.587550014824796,1,True,1,product_not_received,10.0
